Timestamp;Me identifico;Tengo;Estoy trabajando en;Salario mensual BRUTO (en tu moneda local);Salario mensual NETO (en tu moneda local)
viernes, 7 de agosto de 2020;Hombre;22;Argentina;75000;62250
viernes, 7 de agosto de 2020;Hombre;34;Argentina;200000;130000
viernes, 7 de agosto de 2020;Hombre;42;Argentina;100000;75000
viernes, 7 de agosto de 2020;Hombre;42;Argentina;361000;220000
viernes, 7 de agosto de 2020;Hombre;44;Argentina;65000;52000
viernes, 7 de agosto de 2020;Hombre;31;Argentina;100000;85000
viernes, 7 de agosto de 2020;Mujer;30;Argentina;140000;95000
viernes, 7 de agosto de 2020;Hombre;30;Argentina;90000;71000
viernes, 7 de agosto de 2020;Hombre;33;Argentina;165000;115000
viernes, 7 de agosto de 2020;Mujer;24;Argentina;12000;
viernes, 7 de agosto de 2020;Hombre;39;Argentina;120000;90000
viernes, 7 de agosto de 2020;Hombre;31;Argentina;80000;65000
viernes, 7 de agosto de 2020;Hombre;25;Argentina;47000;38000
viernes, 7 de agosto de 2020;Mujer;27;Argentina;130500;130000
viernes, 7 de agosto de 2020;Hombre;18;Argentina;1;1
viernes, 7 de agosto de 2020;Mujer;31;Argentina;150000;130000
lunes, 7 de septiembre de 2020;Hombre;34;Uruguay;90000;62000
lunes, 7 de septiembre de 2020;Mujer;31;Argentina;200000;200000
lunes, 7 de septiembre de 2020;Mujer;31;Argentina;18000;16000
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;36000;35000
lunes, 7 de septiembre de 2020;Mujer;33;Argentina;270000;
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;72000;70000
lunes, 7 de septiembre de 2020;Mujer;24;Argentina;47000;39000
lunes, 7 de septiembre de 2020;Hombre;30;Argentina;78000;66000
lunes, 7 de septiembre de 2020;Hombre;23;Argentina;30000;27000
lunes, 7 de septiembre de 2020;Hombre;33;Argentina;89000;73000
lunes, 7 de septiembre de 2020;Hombre;36;Argentina;110000;80000
lunes, 7 de septiembre de 2020;Hombre;26;Argentina;180000;107
lunes, 7 de septiembre de 2020;Hombre;36;Argentina;540000;380000
lunes, 7 de septiembre de 2020;Hombre;40;Argentina;86000;65000
lunes, 7 de septiembre de 2020;Hombre;31;Argentina;78000;75000
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;110000;84000
lunes, 7 de septiembre de 2020;Mujer;37;Argentina;76000;58000
lunes, 7 de septiembre de 2020;Hombre;44;México;65000;50000
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;90000;72000
lunes, 7 de septiembre de 2020;Hombre;32;Argentina;140000;108000
lunes, 7 de septiembre de 2020;Hombre;37;Argentina;120000;100000
lunes, 7 de septiembre de 2020;Hombre;31;Argentina;117500;86500
lunes, 7 de septiembre de 2020;Hombre;20;Argentina;75510;62675
lunes, 7 de septiembre de 2020;Hombre;30;Argentina;240000;180000
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;100000;80000
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;100000;80000
lunes, 7 de septiembre de 2020;Hombre;23;Argentina;20000;14500
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;180000;160000
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;66667;55300
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;800000;
lunes, 7 de septiembre de 2020;Mujer;30;Argentina;95000;90000
lunes, 7 de septiembre de 2020;Hombre;48;Argentina;70000;65000
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;130000;96000
lunes, 7 de septiembre de 2020;Hombre;26;Argentina;53000;43600
lunes, 7 de septiembre de 2020;Mujer;41;Argentina;140000;110000
lunes, 7 de septiembre de 2020;Hombre;26;Argentina;40000;38000
lunes, 7 de septiembre de 2020;Hombre;30;Argentina;183831;147497
lunes, 7 de septiembre de 2020;Hombre;23;Argentina;79200;66528
lunes, 7 de septiembre de 2020;Mujer;37;Argentina;99000;82000
lunes, 7 de septiembre de 2020;Hombre;38;Argentina;100000;80000
lunes, 7 de septiembre de 2020;Hombre;42;Argentina;100000;80000
lunes, 7 de septiembre de 2020;Hombre;39;Argentina;70000;53000
lunes, 7 de septiembre de 2020;Hombre;36;Argentina;40000;35000
lunes, 7 de septiembre de 2020;Hombre;26;Argentina;515000;
lunes, 7 de septiembre de 2020;Hombre;32;Argentina;150000;110000
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;120000;80000
lunes, 7 de septiembre de 2020;Hombre;19;Argentina;110000;84500
lunes, 7 de septiembre de 2020;Mujer;29;Argentina;65000;54000
lunes, 7 de septiembre de 2020;Hombre;41;Argentina;103;
lunes, 7 de septiembre de 2020;Hombre;40;Argentina;508000;508000
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;163000;113000
lunes, 7 de septiembre de 2020;Hombre;22;Argentina;54000;44000
lunes, 7 de septiembre de 2020;Hombre;47;Argentina;170000;125000
lunes, 7 de septiembre de 2020;Hombre;39;Argentina;190000;165000
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;220000;149000
lunes, 7 de septiembre de 2020;Hombre;30;Argentina;110000;85
lunes, 7 de septiembre de 2020;Hombre;31;Argentina;1504;66191,6
lunes, 7 de septiembre de 2020;Hombre;30;Argentina;90000;72500
lunes, 7 de septiembre de 2020;Hombre;49;Argentina;89500;75000
lunes, 7 de septiembre de 2020;Mujer;26;Argentina;83000;67000
lunes, 7 de septiembre de 2020;Hombre;25;Argentina;74000;60000
lunes, 7 de septiembre de 2020;Mujer;33;Argentina;120000;95000
lunes, 7 de septiembre de 2020;Hombre;25;Argentina;161000;112000
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;52186;50000
lunes, 7 de septiembre de 2020;Hombre;32;Argentina;92000;77000
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;66000;55000
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;126000,5;104580
lunes, 7 de septiembre de 2020;Hombre;42;Argentina;180000;130000
lunes, 7 de septiembre de 2020;Hombre;26;Argentina;85000;69000
lunes, 7 de septiembre de 2020;Hombre;30;Argentina;70000;330000
lunes, 7 de septiembre de 2020;Hombre;40;Argentina;141700;100600
lunes, 7 de septiembre de 2020;Hombre;23;Argentina;110000;85000
lunes, 7 de septiembre de 2020;Hombre;37;Argentina;93000;75000
lunes, 7 de septiembre de 2020;Mujer;37;Argentina;200000;150000
lunes, 7 de septiembre de 2020;Mujer;30;Argentina;290000;250000
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;132630;97194
lunes, 7 de septiembre de 2020;Hombre;33;Argentina;180000;140000
lunes, 7 de septiembre de 2020;Otros;37;Uruguay;240000;240000
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;203000;134000
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;50000;41500
lunes, 7 de septiembre de 2020;Hombre;35;Argentina;93453;77000
lunes, 7 de septiembre de 2020;Hombre;25;Argentina;47385;40500
lunes, 7 de septiembre de 2020;Hombre;26;Argentina;229000;110000
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;140000;109000
lunes, 7 de septiembre de 2020;Hombre;36;Uruguay;150000;88000
lunes, 7 de septiembre de 2020;Hombre;38;Argentina;390000;250000
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;350000;175000
lunes, 7 de septiembre de 2020;Hombre;31;Argentina;83500;69300
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;90000;75000
lunes, 7 de septiembre de 2020;Hombre;33;Argentina;350000;
lunes, 7 de septiembre de 2020;Hombre;37;Argentina;192000;130000
lunes, 7 de septiembre de 2020;Hombre;39;Argentina;130000;
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;115000;86000
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;155000;121983
lunes, 7 de septiembre de 2020;Mujer;33;Argentina;170000;141000
lunes, 7 de septiembre de 2020;Hombre;23;Argentina;306000;202380
lunes, 7 de septiembre de 2020;Hombre;22;Argentina;100000;78000
lunes, 7 de septiembre de 2020;Hombre;30;Argentina;78000;65000
lunes, 7 de septiembre de 2020;Mujer;36;Argentina;65000;58000
lunes, 7 de septiembre de 2020;Hombre;25;Argentina;158000;110000
lunes, 7 de septiembre de 2020;Hombre;33;Argentina;130000;100000
lunes, 7 de septiembre de 2020;Mujer;25;Argentina;137000;100000
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;720000;
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;150000;125000
lunes, 7 de septiembre de 2020;Hombre;56;Argentina;100000;70000
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;260000;175000
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;150000;108000
lunes, 7 de septiembre de 2020;Hombre;38;Argentina;128000;108000
lunes, 7 de septiembre de 2020;Hombre;43;Argentina;100000;78000
lunes, 7 de septiembre de 2020;Hombre;23;Argentina;55000;43000
lunes, 7 de septiembre de 2020;Hombre;31;Argentina;69000;57000
lunes, 7 de septiembre de 2020;Hombre;25;Argentina;66000;49882,17
lunes, 7 de septiembre de 2020;Hombre;34;Uruguay;170000;90000
lunes, 7 de septiembre de 2020;Hombre;24;Argentina;88000;80000
lunes, 7 de septiembre de 2020;Hombre;32;Argentina;130000;
lunes, 7 de septiembre de 2020;Hombre;24;Argentina;90000;72000
lunes, 7 de septiembre de 2020;Hombre;49;Argentina;99330;79895
lunes, 7 de septiembre de 2020;Hombre;32;Argentina;112800;86500
lunes, 7 de septiembre de 2020;Mujer;27;Argentina;68000;58600
lunes, 7 de septiembre de 2020;Hombre;36;Argentina;180000;180009
lunes, 7 de septiembre de 2020;Hombre;26;Argentina;115000;90000
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;101000;76000
lunes, 7 de septiembre de 2020;Mujer;33;Argentina;145000;90000
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;50000;42000
lunes, 7 de septiembre de 2020;Hombre;36;Argentina;144;144
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;190000;138000
lunes, 7 de septiembre de 2020;Hombre;27;Argentina;138000;130000
lunes, 7 de septiembre de 2020;Hombre;41;Argentina;248000;165000
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;95300;75900
lunes, 7 de septiembre de 2020;Hombre;35;Argentina;180000;120000
lunes, 7 de septiembre de 2020;Hombre;38;Argentina;115000;
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;92500;73000
lunes, 7 de septiembre de 2020;Hombre;24;Argentina;47200;40000
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;90000;74000
lunes, 7 de septiembre de 2020;Hombre;25;Argentina;77000;65000
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;170000;140000
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;147200;108000
lunes, 7 de septiembre de 2020;Hombre;24;Argentina;58000;48000
lunes, 7 de septiembre de 2020;Mujer;26;Argentina;53000;43800
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;165000;136000
lunes, 7 de septiembre de 2020;Mujer;26;Argentina;53000;43800
lunes, 7 de septiembre de 2020;Hombre;26;Argentina;140000;102000
lunes, 7 de septiembre de 2020;Mujer;30;Argentina;118337;76725
lunes, 7 de septiembre de 2020;Mujer;24;Argentina;77000;59000
lunes, 7 de septiembre de 2020;Hombre;25;Argentina;80000;65000
lunes, 7 de septiembre de 2020;Hombre;37;Argentina;160000;160000
lunes, 7 de septiembre de 2020;Hombre;30;Argentina;125000;101000
lunes, 7 de septiembre de 2020;Hombre;30;Argentina;125000;101000
lunes, 7 de septiembre de 2020;Hombre;43;Argentina;115000;89000
lunes, 7 de septiembre de 2020;Hombre;45;Argentina;140000;100000
lunes, 7 de septiembre de 2020;Hombre;39;Argentina;120000;90000
lunes, 7 de septiembre de 2020;Hombre;35;Argentina;60000;49800
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;125000;96000
lunes, 7 de septiembre de 2020;Mujer;42;Argentina;60000;55300
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;140000;130000
lunes, 7 de septiembre de 2020;Hombre;44;Argentina;93000;70000
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;67000;55000
lunes, 7 de septiembre de 2020;Hombre;40;Paraguay;16579500;15087345
lunes, 7 de septiembre de 2020;Hombre;45;Argentina;38000;31590
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;115000;86500
lunes, 7 de septiembre de 2020;Hombre;35;Argentina;440000;
lunes, 7 de septiembre de 2020;Hombre;31;Argentina;110000;85000
lunes, 7 de septiembre de 2020;Hombre;31;Argentina;60000;50000
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;110000;85000
lunes, 7 de septiembre de 2020;Hombre;34;Argentina;130000;100000
lunes, 7 de septiembre de 2020;Hombre;39;Argentina;180000;160000
lunes, 7 de septiembre de 2020;Hombre;29;Argentina;130000;96000
lunes, 7 de septiembre de 2020;Hombre;33;Argentina;150000;100000
lunes, 7 de septiembre de 2020;Hombre;45;Argentina;108000;108000
lunes, 7 de septiembre de 2020;Hombre;36;Argentina;109000;84000
lunes, 7 de septiembre de 2020;Hombre;28;Argentina;130000;97000
lunes, 7 de septiembre de 2020;Hombre;44;Argentina;180000;130000
miércoles, 7 de octubre de 2020;Hombre;25;Argentina;47000;40000
miércoles, 7 de octubre de 2020;Mujer;26;Argentina;130000;
miércoles, 7 de octubre de 2020;Hombre;23;Argentina;105000;82000
miércoles, 7 de octubre de 2020;Hombre;35;Argentina;200000;134000
miércoles, 7 de octubre de 2020;Mujer;27;Argentina;160000;110000
miércoles, 7 de octubre de 2020;Hombre;28;Argentina;170000;121000
miércoles, 7 de octubre de 2020;Hombre;27;Argentina;118000;90700
miércoles, 7 de octubre de 2020;Hombre;52;Argentina;26000;23000
miércoles, 7 de octubre de 2020;Hombre;37;Argentina;80000;
miércoles, 7 de octubre de 2020;Hombre;35;Argentina;77000;63910
miércoles, 7 de octubre de 2020;Hombre;30;Argentina;2;237500
miércoles, 7 de octubre de 2020;Hombre;24;Argentina;100000;85000
miércoles, 7 de octubre de 2020;Hombre;26;Argentina;75000;60000
miércoles, 7 de octubre de 2020;Hombre;25;Argentina;11000;86000
miércoles, 7 de octubre de 2020;Hombre;25;Argentina;178000;125000
miércoles, 7 de octubre de 2020;Hombre;29;Uruguay;55000;42000
miércoles, 7 de octubre de 2020;Hombre;41;Uruguay;85000;76000
miércoles, 7 de octubre de 2020;Hombre;29;Argentina;93000;73000
miércoles, 7 de octubre de 2020;Hombre;29;Argentina;140000;100000
miércoles, 7 de octubre de 2020;Mujer;33;Argentina;170000;115000
miércoles, 7 de octubre de 2020;Hombre;27;Argentina;115000;90000
miércoles, 7 de octubre de 2020;Hombre;37;Argentina;112000;93000
miércoles, 7 de octubre de 2020;Hombre;25;Argentina;118000;85000
miércoles, 7 de octubre de 2020;Hombre;28;Argentina;79800;71200
miércoles, 7 de octubre de 2020;Hombre;32;Argentina;44000;38000
miércoles, 7 de octubre de 2020;Hombre;26;Argentina;110000;90000
miércoles, 7 de octubre de 2020;Hombre;29;Argentina;109000;90000
miércoles, 7 de octubre de 2020;Hombre;37;Argentina;140000;102000
miércoles, 7 de octubre de 2020;Hombre;48;Argentina;110800;85100
miércoles, 7 de octubre de 2020;Hombre;48;Argentina;110800;85100
miércoles, 7 de octubre de 2020;Hombre;40;Uruguay;80000;60000
miércoles, 7 de octubre de 2020;Hombre;28;Argentina;140000;95000
miércoles, 7 de octubre de 2020;Hombre;37;Argentina;150000;110000
miércoles, 7 de octubre de 2020;Hombre;24;Argentina;75000;58000
miércoles, 7 de octubre de 2020;Hombre;40;Argentina;57000;47000
miércoles, 7 de octubre de 2020;Hombre;44;Argentina;134000;98210
miércoles, 7 de octubre de 2020;Mujer;28;Argentina;143000;115000
miércoles, 7 de octubre de 2020;Hombre;38;Argentina;104000;82000
miércoles, 7 de octubre de 2020;Hombre;26;Argentina;11000;78000
miércoles, 7 de octubre de 2020;Hombre;43;Argentina;135000;108000
miércoles, 7 de octubre de 2020;Hombre;29;Argentina;380000;370000
miércoles, 7 de octubre de 2020;Hombre;26;Argentina;101000;70
miércoles, 7 de octubre de 2020;Hombre;34;Argentina;150000;100000
miércoles, 7 de octubre de 2020;Hombre;24;Argentina;98000;67000
miércoles, 7 de octubre de 2020;Hombre;30;Argentina;100000;80000
miércoles, 7 de octubre de 2020;Hombre;47;Argentina;112000;70000
miércoles, 7 de octubre de 2020;Hombre;29;Argentina;112000;
miércoles, 7 de octubre de 2020;Mujer;40;Argentina;120000;92000
miércoles, 7 de octubre de 2020;Hombre;28;Argentina;138000;99000
miércoles, 7 de octubre de 2020;Hombre;26;Argentina;65000;54000
miércoles, 7 de octubre de 2020;Hombre;40;Argentina;95000;74000
miércoles, 7 de octubre de 2020;Mujer;26;Argentina;128907;38834
miércoles, 7 de octubre de 2020;Hombre;44;Argentina;150000;120000
miércoles, 7 de octubre de 2020;Hombre;27;Argentina;68000;53000
miércoles, 7 de octubre de 2020;Hombre;29;Argentina;120000;90000
miércoles, 7 de octubre de 2020;Hombre;28;Argentina;185000;140000
miércoles, 7 de octubre de 2020;Hombre;34;Argentina;29450;25550
miércoles, 7 de octubre de 2020;Hombre;26;Argentina;101000;79000
miércoles, 7 de octubre de 2020;Hombre;42;Argentina;100000;80000
miércoles, 7 de octubre de 2020;Hombre;26;Argentina;60240,96;50000
miércoles, 7 de octubre de 2020;Mujer;31;Argentina;153800;121000
miércoles, 7 de octubre de 2020;Hombre;38;Argentina;140000;80000
miércoles, 7 de octubre de 2020;Hombre;38;Argentina;140000;80000
miércoles, 7 de octubre de 2020;Hombre;40;Argentina;128700;99728
miércoles, 7 de octubre de 2020;Hombre;29;Argentina;145000;115000
miércoles, 7 de octubre de 2020;Hombre;20;Argentina;50000;42000
miércoles, 7 de octubre de 2020;Hombre;50;Argentina;60000;60000
miércoles, 7 de octubre de 2020;Hombre;33;Argentina;792000;
miércoles, 7 de octubre de 2020;Hombre;35;Argentina;73000;65000
miércoles, 7 de octubre de 2020;Hombre;30;Argentina;84000;68000
miércoles, 7 de octubre de 2020;Hombre;40;Argentina;35000;25000
miércoles, 7 de octubre de 2020;Hombre;27;Argentina;111000;87000
miércoles, 7 de octubre de 2020;Hombre;45;Argentina;75000;60000
miércoles, 7 de octubre de 2020;Hombre;49;Argentina;79999;67000
miércoles, 7 de octubre de 2020;Hombre;24;Argentina;35000;34000
miércoles, 7 de octubre de 2020;Hombre;30;Argentina;200000;193000
miércoles, 7 de octubre de 2020;Hombre;30;Argentina;92000;75000
miércoles, 7 de octubre de 2020;Hombre;40;Argentina;152200;97000
miércoles, 7 de octubre de 2020;Hombre;44;Argentina;120000;90000
sábado, 7 de noviembre de 2020;Hombre;53;Argentina;146000;101000
sábado, 7 de noviembre de 2020;Hombre;40;Argentina;60840;52000
sábado, 7 de noviembre de 2020;Mujer;24;Argentina;51800;43000
sábado, 7 de noviembre de 2020;Hombre;36;Argentina;128490;90771
sábado, 7 de noviembre de 2020;Hombre;29;Argentina;70000;62000
sábado, 7 de noviembre de 2020;Hombre;52;Argentina;80000;80000
sábado, 7 de noviembre de 2020;Hombre;31;Argentina;90;75
sábado, 7 de noviembre de 2020;Mujer;28;Argentina;99825;99825
sábado, 7 de noviembre de 2020;Hombre;30;Argentina;60000;50000
sábado, 7 de noviembre de 2020;Hombre;48;Argentina;88450;73413,5
sábado, 7 de noviembre de 2020;Hombre;45;Argentina;44.907;37.273
sábado, 7 de noviembre de 2020;Hombre;24;Argentina;115200;90000
sábado, 7 de noviembre de 2020;Hombre;23;Argentina;35000;29050
sábado, 7 de noviembre de 2020;Hombre;28;Argentina;350000;330000
sábado, 7 de noviembre de 2020;Hombre;29;Argentina;61000;52000
sábado, 7 de noviembre de 2020;Mujer;21;Argentina;50657;40000
sábado, 7 de noviembre de 2020;Hombre;44;Perú;3095;2400
sábado, 7 de noviembre de 2020;Hombre;36;Argentina;120000;90000
sábado, 7 de noviembre de 2020;Hombre;25;Argentina;20000;20000
sábado, 7 de noviembre de 2020;Mujer;28;Argentina;45000;
sábado, 7 de noviembre de 2020;Hombre;35;Argentina;149000;108000
sábado, 7 de noviembre de 2020;Hombre;33;Argentina;110000;110000
sábado, 7 de noviembre de 2020;Hombre;30;Argentina;159000;116000
sábado, 7 de noviembre de 2020;Hombre;37;Argentina;100000;65000
sábado, 7 de noviembre de 2020;Hombre;25;Argentina;60000;60000
sábado, 7 de noviembre de 2020;Hombre;33;Argentina;80000;66000
sábado, 7 de noviembre de 2020;Mujer;29;Argentina;95000;75000
sábado, 7 de noviembre de 2020;Hombre;42;Argentina;145000;115000
sábado, 7 de noviembre de 2020;Hombre;28;Argentina;67000;56000
sábado, 7 de noviembre de 2020;Hombre;21;Argentina;50000;41500
